1.171432286500930786e-01,6.719639897346496582e-02,1.134328544139862061e-01
1.171464473009109497e-01,6.719758361577987671e-02,1.134344190359115601e-01
1.171469464898109436e-01,6.719804555177688599e-02,1.134351715445518494e-01
1.171483844518661499e-01,6.719840317964553833e-02,1.134357452392578125e-01
1.171420812606811523e-01,6.719601154327392578e-02,1.134318560361862183e-01
1.171483322978019714e-01,6.719854474067687988e-02,1.134354770183563232e-01
1.171483844518661499e-01,6.719865649938583374e-02,1.134350970387458801e-01
1.171484366059303284e-01,6.719862669706344604e-02,1.134355515241622925e-01
1.171478927135467529e-01,6.719845533370971680e-02,1.134349629282951355e-01
6.368931382894515991e-02,4.302896559238433838e-02,6.578005850315093994e-02
1.171378269791603088e-01,6.719407439231872559e-02,1.134311854839324951e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171375736594200134e-01,6.719380617141723633e-02,1.134294867515563965e-01
1.171475201845169067e-01,6.719841808080673218e-02,1.134347170591354370e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171482279896736145e-01,6.719858199357986450e-02,1.134351715445518494e-01
1.171481534838676453e-01,6.719861924648284912e-02,1.134353056550025940e-01
1.171504259109497070e-01,6.719918549060821533e-02,1.134375110268592834e-01
1.171482577919960022e-01,6.719858199357986450e-02,1.134354546666145325e-01
6.368945538997650146e-02,4.302934929728507996e-02,6.577847898006439209e-02
6.369013339281082153e-02,4.302960261702537537e-02,6.577888131141662598e-02
1.171467378735542297e-01,6.719800084829330444e-02,1.134344488382339478e-01
8.809057623147964478e-02,5.151172727346420288e-02,8.938182890415191650e-02
1.171484664082527161e-01,6.719849258661270142e-02,1.134357228875160217e-01
1.171481758356094360e-01,6.719858199357986450e-02,1.134351491928100586e-01
5.579936131834983826e-02,5.383697524666786194e-02,6.058926507830619812e-02
1.171483099460601807e-01,6.719860434532165527e-02,1.134354770183563232e-01
1.171486452221870422e-01,6.719874590635299683e-02,1.134354546666145325e-01
1.171493455767631531e-01,6.719890981912612915e-02,1.134364083409309387e-01
1.171430349349975586e-01,6.719639152288436890e-02,1.134324595332145691e-01
1.171478405594825745e-01,6.719814985990524292e-02,1.134347692131996155e-01
1.171498820185661316e-01,6.719925999641418457e-02,1.134363636374473572e-01
1.171434670686721802e-01,6.719636172056198120e-02,1.134331300854682922e-01
1.171499565243721008e-01,6.719909608364105225e-02,1.134364381432533264e-01
1.171478405594825745e-01,6.719823926687240601e-02,1.134353578090667725e-01
8.809399604797363281e-02,5.151327699422836304e-02,8.938395977020263672e-02
3.995272144675254822e-02,4.499109461903572083e-02,4.422122612595558167e-02
1.171486452221870422e-01,6.719870865345001221e-02,1.134356707334518433e-01
1.171433776617050171e-01,6.719628721475601196e-02,1.134335398674011230e-01
1.171480864286422729e-01,6.719852238893508911e-02,1.134350970387458801e-01
1.171401664614677429e-01,6.719526648521423340e-02,1.134307906031608582e-01
1.171423643827438354e-01,6.719596683979034424e-02,1.134318783879280090e-01
1.171485707163810730e-01,6.719876825809478760e-02,1.134352833032608032e-01
1.171492263674736023e-01,6.719893217086791992e-02,1.134359464049339294e-01
1.171442940831184387e-01,6.719688326120376587e-02,1.134325340390205383e-01
1.171485707163810730e-01,6.719852238893508911e-02,1.134357973933219910e-01
8.809017390012741089e-02,5.151140317320823669e-02,8.938246220350265503e-02
1.171509772539138794e-01,6.719958782196044922e-02,1.134371832013130188e-01
1.171418949961662292e-01,6.719594448804855347e-02,1.134317964315414429e-01
1.171433329582214355e-01,6.719652563333511353e-02,1.134331971406936646e-01
1.171491444110870361e-01,6.719884276390075684e-02,1.134358197450637817e-01
1.171478405594825745e-01,6.719834357500076294e-02,1.134350970387458801e-01
1.171475201845169067e-01,6.719812005758285522e-02,1.134351715445518494e-01
1.171484664082527161e-01,6.719860434532165527e-02,1.134356036782264709e-01
8.545304834842681885e-02,5.628662928938865662e-02,8.406679332256317139e-02
1.171409115195274353e-01,6.719529628753662109e-02,1.134312078356742859e-01
1.171401143074035645e-01,6.719505786895751953e-02,1.134310811758041382e-01
1.171396449208259583e-01,6.719468533992767334e-02,1.134307160973548889e-01
1.171355098485946655e-01,6.719335168600082397e-02,1.134285554289817810e-01
1.171484142541885376e-01,6.719862669706344604e-02,1.134355291724205017e-01
1.171485558152198792e-01,6.719856709241867065e-02,1.134357005357742310e-01
1.171449348330497742e-01,6.719704717397689819e-02,1.134335175156593323e-01
1.171508505940437317e-01,6.719945371150970459e-02,1.134369745850563049e-01
1.171484366059303284e-01,6.719862669706344604e-02,1.134355515241622925e-01
1.171426251530647278e-01,6.719619780778884888e-02,1.134324818849563599e-01
8.545560389757156372e-02,5.628753080964088440e-02,8.406880497932434082e-02
1.171467080712318420e-01,6.719789654016494751e-02,1.134346947073936462e-01
5.580244958400726318e-02,5.383906513452529907e-02,6.059105694293975830e-02
1.171419471502304077e-01,6.719595193862915039e-02,1.134317964315414429e-01
5.580267310142517090e-02,5.383901670575141907e-02,6.059149280190467834e-02
1.171398833394050598e-01,6.719501316547393799e-02,1.134302765130996704e-01
1.171472519636154175e-01,6.719820946455001831e-02,1.134345233440399170e-01
1.171491965651512146e-01,6.719870865345001221e-02,1.134365573525428772e-01
4.124774783849716187e-02,4.113178327679634094e-02,4.714588820934295654e-02
1.171469241380691528e-01,6.719809770584106445e-02,1.134343519806861877e-01
1.171493679285049438e-01,6.719909608364105225e-02,1.134365350008010864e-01
1.171501800417900085e-01,6.719903647899627686e-02,1.134367510676383972e-01
8.809078484773635864e-02,5.151137709617614746e-02,8.938390761613845825e-02
1.171461641788482666e-01,6.719786673784255981e-02,1.134338825941085815e-01
1.171433329582214355e-01,6.719645112752914429e-02,1.134328916668891907e-01
1.171514391899108887e-01,6.719954311847686768e-02,1.134374886751174927e-01
8.808808773756027222e-02,5.151060968637466431e-02,8.938052505254745483e-02
1.171480864286422729e-01,6.719855219125747681e-02,1.134350448846817017e-01
8.811262249946594238e-02,5.152007937431335449e-02,8.939766138792037964e-02
1.171498373150825500e-01,6.719906628131866455e-02,1.134361773729324341e-01
8.545362949371337891e-02,5.628700926899909973e-02,8.406719565391540527e-02
1.171420291066169739e-01,6.719598174095153809e-02,1.134317442774772644e-01
1.171421855688095093e-01,6.719598174095153809e-02,1.134322881698608398e-01
1.171471029520034790e-01,6.719807535409927368e-02,1.134348660707473755e-01
1.171469762921333313e-01,6.719810515642166138e-02,1.134348660707473755e-01
1.171406656503677368e-01,6.719516217708587646e-02,1.134313568472862244e-01
1.171448007225990295e-01,6.719704717397689819e-02,1.134329885244369507e-01
1.171470507979393005e-01,6.719807535409927368e-02,1.134347692131996155e-01
1.171507164835929871e-01,6.719943881034851074e-02,1.134365797042846680e-01
1.171484366059303284e-01,6.719862669706344604e-02,1.134355291724205017e-01
1.171497851610183716e-01,6.719906628131866455e-02,1.134360283613204956e-01
1.171443164348602295e-01,6.719691306352615356e-02,1.134324595332145691e-01
1.171503737568855286e-01,6.719929724931716919e-02,1.134366765618324280e-01
1.171437576413154602e-01,6.719649583101272583e-02,1.134332716464996338e-01
1.171458736062049866e-01,6.719750910997390747e-02,1.134344190359115601e-01
1.171712726354598999e-01,6.720709055662155151e-02,1.134512349963188171e-01
1.171398013830184937e-01,6.719493865966796875e-02,1.134304180741310120e-01
1.171469241380691528e-01,6.719807535409927368e-02,1.134344488382339478e-01
1.171493679285049438e-01,6.719881296157836914e-02,1.134363859891891479e-01
1.171472743153572083e-01,6.719816476106643677e-02,1.134348884224891663e-01
5.580431967973709106e-02,5.384011194109916687e-02,6.059279292821884155e-02
6.369059532880783081e-02,4.302980005741119385e-02,6.577932834625244141e-02
1.171469241380691528e-01,6.719809770584106445e-02,1.134343519806861877e-01
8.808752894401550293e-02,5.151030421257019043e-02,8.938054740428924561e-02
8.544900268316268921e-02,5.628466606140136719e-02,8.406425267457962036e-02
5.580391734838485718e-02,5.383985489606857300e-02,6.059205904603004456e-02
8.545448631048202515e-02,5.628750100731849670e-02,8.406721055507659912e-02
1.171471029520034790e-01,6.719810515642166138e-02,1.134347692131996155e-01
1.171479672193527222e-01,6.719849258661270142e-02,1.134352162480354309e-01
8.809489011764526367e-02,5.151349678635597229e-02,8.938495069742202759e-02
1.171374320983886719e-01,6.719408184289932251e-02,1.134289950132369995e-01
1.171463355422019958e-01,6.719786673784255981e-02,1.134341433644294739e-01
1.171424165368080139e-01,6.719611585140228271e-02,1.134327054023742676e-01
1.171477884054183960e-01,6.719841808080673218e-02,1.134350225329399109e-01
1.171469464898109436e-01,6.719810515642166138e-02,1.134343966841697693e-01
1.171470284461975098e-01,6.719810515642166138e-02,1.134346202015876770e-01
5.580138042569160461e-02,5.383833497762680054e-02,6.059031561017036438e-02
1.171428412199020386e-01,6.719630211591720581e-02,1.134325787425041199e-01
1.171439886093139648e-01,6.719681620597839355e-02,1.134321168065071106e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171496137976646423e-01,6.719918549060821533e-02,1.134363338351249695e-01
1.171469241380691528e-01,6.719809770584106445e-02,1.134343519806861877e-01
1.171421408653259277e-01,6.719598174095153809e-02,1.134322136640548706e-01
4.125175997614860535e-02,4.113435000181198120e-02,4.714842140674591064e-02
1.171485707163810730e-01,6.719855219125747681e-02,1.134357228875160217e-01
8.809145539999008179e-02,5.151195824146270752e-02,8.938310295343399048e-02
1.171405315399169922e-01,6.719528138637542725e-02,1.134305670857429504e-01
1.171492785215377808e-01,6.719899177551269531e-02,1.134360060095787048e-01
1.171497851610183716e-01,6.719906628131866455e-02,1.134360060095787048e-01
1.171455457806587219e-01,6.719741970300674438e-02,1.134330108761787415e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171470284461975098e-01,6.719812005758285522e-02,1.134344190359115601e-01
1.171467080712318420e-01,6.719798594713211060e-02,1.134342029690742493e-01
8.808961510658264160e-02,5.151129513978958130e-02,8.938172459602355957e-02
8.545515686273574829e-02,5.628767982125282288e-02,8.406803756952285767e-02
1.171452179551124573e-01,6.719755381345748901e-02,1.134331077337265015e-01
5.580401793122291565e-02,5.384004861116409302e-02,6.059226393699645996e-02
1.171487569808959961e-01,6.719876825809478760e-02,1.134354993700981140e-01
1.171509549021720886e-01,6.719946861267089844e-02,1.134370267391204834e-01
1.171452477574348450e-01,6.719753891229629517e-02,1.134335175156593323e-01
1.171495094895362854e-01,6.719903647899627686e-02,1.134366318583488464e-01
1.171398833394050598e-01,6.719496846199035645e-02,1.134304702281951904e-01
4.125072807073593140e-02,4.113368317484855652e-02,4.714750126004219055e-02
5.580194294452667236e-02,5.383872240781784058e-02,6.059075146913528442e-02
1.171442940831184387e-01,6.719694286584854126e-02,1.134325787425041199e-01
1.171481758356094360e-01,6.719837337732315063e-02,1.134356483817100525e-01
1.171522885560989380e-01,6.720013916492462158e-02,1.134378314018249512e-01
1.171432584524154663e-01,6.719642132520675659e-02,1.134328767657279968e-01
1.171471551060676575e-01,6.719813495874404907e-02,1.134348139166831970e-01
4.125097393989562988e-02,4.113394021987915039e-02,4.714796319603919983e-02
1.171473637223243713e-01,6.719823926687240601e-02,1.134345903992652893e-01
1.171446591615676880e-01,6.719721108675003052e-02,1.134325787425041199e-01
1.171473041176795959e-01,6.719803065061569214e-02,1.134350225329399109e-01
1.171497851610183716e-01,6.719909608364105225e-02,1.134363338351249695e-01
8.809473365545272827e-02,5.151346325874328613e-02,8.938460052013397217e-02
1.171496435999870300e-01,6.719887256622314453e-02,1.134366318583488464e-01
1.171473413705825806e-01,6.719826161861419678e-02,1.134346202015876770e-01
1.171454042196273804e-01,6.719709187746047974e-02,1.134342029690742493e-01
8.809707313776016235e-02,5.151375010609626770e-02,8.938904106616973877e-02
5.579743534326553345e-02,5.383545532822608948e-02,6.058817356824874878e-02
8.809489011764526367e-02,5.151349678635597229e-02,8.938495069742202759e-02
1.171482279896736145e-01,6.719860434532165527e-02,1.134351491928100586e-01
1.171430721879005432e-01,6.719622761011123657e-02,1.134329885244369507e-01
1.171434521675109863e-01,6.719636172056198120e-02,1.134330853819847107e-01
4.124893620610237122e-02,4.113241657614707947e-02,4.714647307991981506e-02
1.171473413705825806e-01,6.719819456338882446e-02,1.134349107742309570e-01
8.545286208391189575e-02,5.628656223416328430e-02,8.406694978475570679e-02
5.580396950244903564e-02,5.383975803852081299e-02,6.059254333376884460e-02
1.171484366059303284e-01,6.719864904880523682e-02,1.134355291724205017e-01
1.171473041176795959e-01,6.719804555177688599e-02,1.134350225329399109e-01
5.580253899097442627e-02,5.383898317813873291e-02,6.059123948216438293e-02
1.171471327543258667e-01,6.719812005758285522e-02,1.134347915649414062e-01
1.171478107571601868e-01,6.719826161861419678e-02,1.134358942508697510e-01
1.171423941850662231e-01,6.719601154327392578e-02,1.134328022599220276e-01
1.171484366059303284e-01,6.719862669706344604e-02,1.134355291724205017e-01
1.171482801437377930e-01,6.719861924648284912e-02,1.134351715445518494e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171485707163810730e-01,6.719854474067687988e-02,1.134357452392578125e-01
1.171496435999870300e-01,6.719888001680374146e-02,1.134361997246742249e-01
1.171481758356094360e-01,6.719858199357986450e-02,1.134350970387458801e-01
1.171483844518661499e-01,6.719849258661270142e-02,1.134354248642921448e-01
1.171417906880378723e-01,6.719589233398437500e-02,1.134317442774772644e-01
5.580179393291473389e-02,5.383860319852828979e-02,6.059081852436065674e-02
6.369408965110778809e-02,4.303165525197982788e-02,6.578122824430465698e-02
1.171399354934692383e-01,6.719504296779632568e-02,1.134302467107772827e-01
1.171485707163810730e-01,6.719854474067687988e-02,1.134357452392578125e-01
1.171446144580841064e-01,6.719728559255599976e-02,1.134335398674011230e-01
1.171482279896736145e-01,6.719861924648284912e-02,1.134351715445518494e-01
1.171460300683975220e-01,6.719777733087539673e-02,1.134341433644294739e-01
1.171468570828437805e-01,6.719804555177688599e-02,1.134343519806861877e-01
1.171428635716438293e-01,6.719623506069183350e-02,1.134319528937339783e-01
1.171477362513542175e-01,6.719838827848434448e-02,1.134351491928100586e-01
1.171445921063423157e-01,6.719700247049331665e-02,1.134333387017250061e-01
1.171505078673362732e-01,6.719906628131866455e-02,1.134367063641548157e-01
5.579810217022895813e-02,5.383607372641563416e-02,6.058822944760322571e-02
1.171465814113616943e-01,6.719797104597091675e-02,1.134342476725578308e-01
1.171481534838676453e-01,6.719865649938583374e-02,1.134350746870040894e-01
1.171495392918586731e-01,6.719924509525299072e-02,1.134361997246742249e-01
1.171476021409034729e-01,6.719834357500076294e-02,1.134347394108772278e-01
1.171464473009109497e-01,6.719783693552017212e-02,1.134344488382339478e-01
8.809006214141845703e-02,5.151134356856346130e-02,8.938258141279220581e-02
1.171470507979393005e-01,6.719807535409927368e-02,1.134347692131996155e-01
1.171414777636528015e-01,6.719574332237243652e-02,1.134321913123130798e-01
6.369148939847946167e-02,4.303025826811790466e-02,6.577996909618377686e-02
8.545133471488952637e-02,5.628614500164985657e-02,8.406568318605422974e-02
1.171490922570228577e-01,6.719885021448135376e-02,1.134361028671264648e-01
1.171420291066169739e-01,6.719594448804855347e-02,1.134321391582489014e-01
1.171397790312767029e-01,6.719475984573364258e-02,1.134313568472862244e-01
1.171471551060676575e-01,6.719813495874404907e-02,1.134348139166831970e-01
1.171430051326751709e-01,6.719634681940078735e-02,1.134326830506324768e-01
1.171467080712318420e-01,6.719780713319778442e-02,1.134347915649414062e-01
1.171480193734169006e-01,6.719840317964553833e-02,1.134352311491966248e-01
1.171501800417900085e-01,6.719903647899627686e-02,1.134367510676383972e-01
1.171446293592453003e-01,6.719709187746047974e-02,1.134324073791503906e-01
8.808691799640655518e-02,5.150976777076721191e-02,8.938077837228775024e-02
1.171461120247840881e-01,6.719789654016494751e-02,1.134335845708847046e-01
1.171508207917213440e-01,6.719943881034851074e-02,1.134369745850563049e-01
8.808699995279312134e-02,5.151002481579780579e-02,8.938000351190567017e-02
1.171466335654258728e-01,6.719795614480972290e-02,1.134342253208160400e-01
1.171471849083900452e-01,6.719814985990524292e-02,1.134346202015876770e-01
1.171484813094139099e-01,6.719868630170822144e-02,1.134350448846817017e-01
1.171469464898109436e-01,6.719813495874404907e-02,1.134341657161712646e-01
1.171482056379318237e-01,6.719858199357986450e-02,1.134351491928100586e-01
1.171434000134468079e-01,6.719647347927093506e-02,1.134329363703727722e-01
1.171484142541885376e-01,6.719862669706344604e-02,1.134355515241622925e-01
1.171471849083900452e-01,6.719813495874404907e-02,1.134348139166831970e-01
1.171434670686721802e-01,6.719636917114257812e-02,1.134331449866294861e-01
2.940586954355239868e-02,3.429842367768287659e-02,3.427733853459358215e-02
1.171396300196647644e-01,6.719490885734558105e-02,1.134300306439399719e-01
1.171470806002616882e-01,6.719804555177688599e-02,1.134346649050712585e-01
5.580001324415206909e-02,5.383751168847084045e-02,6.059018895030021667e-02
8.808986842632293701e-02,5.151140317320823669e-02,8.938192576169967651e-02
8.809313923120498657e-02,5.151277408003807068e-02,8.938421308994293213e-02
1.171473041176795959e-01,6.719832122325897217e-02,1.134347170591354370e-01
1.171457991003990173e-01,6.719750910997390747e-02,1.134337335824966431e-01
1.171457692980766296e-01,6.719750910997390747e-02,1.134332939982414246e-01
1.171404421329498291e-01,6.719535589218139648e-02,1.134311854839324951e-01
1.171475499868392944e-01,6.719826161861419678e-02,1.134348884224891663e-01
6.369950622320175171e-02,4.303286224603652954e-02,6.578949838876724243e-02
1.171470507979393005e-01,6.719809770584106445e-02,1.134347692131996155e-01
1.171384677290916443e-01,6.719440221786499023e-02,1.134294643998146057e-01
1.171456649899482727e-01,6.719744950532913208e-02,1.134340912103652954e-01
1.171482279896736145e-01,6.719861924648284912e-02,1.134351715445518494e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171482801437377930e-01,6.719846278429031372e-02,1.134354993700981140e-01
1.171391382813453674e-01,6.719443202018737793e-02,1.134299933910369873e-01
1.171494871377944946e-01,6.719893962144851685e-02,1.134360283613204956e-01
6.369542330503463745e-02,4.303216561675071716e-02,6.578239798545837402e-02
5.579763650894165039e-02,5.383585765957832336e-02,6.058799102902412415e-02
1.171482801437377930e-01,6.719860434532165527e-02,1.134351715445518494e-01
1.171382069587707520e-01,6.719425320625305176e-02,1.134294122457504272e-01
1.171454787254333496e-01,6.719736009836196899e-02,1.134331300854682922e-01
1.171438172459602356e-01,6.719665974378585815e-02,1.134327799081802368e-01
1.171536743640899658e-01,6.720069050788879395e-02,1.134382635354995728e-01
1.171486228704452515e-01,6.719855219125747681e-02,1.134357973933219910e-01
1.171482279896736145e-01,6.719860434532165527e-02,1.134351491928100586e-01
1.171420887112617493e-01,6.719601154327392578e-02,1.134325563907623291e-01
1.171468719840049744e-01,6.719758361577987671e-02,1.134349778294563293e-01
1.171484366059303284e-01,6.719864904880523682e-02,1.134355515241622925e-01
1.171398535370826721e-01,6.719493865966796875e-02,1.134304478764533997e-01
1.171514615416526794e-01,6.719952076673507690e-02,1.134375408291816711e-01
8.545627444982528687e-02,5.628802999854087830e-02,8.406880497932434082e-02
1.171420887112617493e-01,6.719595193862915039e-02,1.134313568472862244e-01
1.171458512544631958e-01,6.719743460416793823e-02,1.134347692131996155e-01
8.809269964694976807e-02,5.151258781552314758e-02,8.938316255807876587e-02
5.580483749508857727e-02,5.384049937129020691e-02,6.059279292821884155e-02
5.580401793122291565e-02,5.383987724781036377e-02,6.059233099222183228e-02
1.171485707163810730e-01,6.719852238893508911e-02,1.134357973933219910e-01
1.171471029520034790e-01,6.719803065061569214e-02,1.134346202015876770e-01
1.171481087803840637e-01,6.719850748777389526e-02,1.134352535009384155e-01
8.808923512697219849e-02,5.151108279824256897e-02,8.938102424144744873e-02
1.171463206410408020e-01,6.719779223203659058e-02,1.134341135621070862e-01
1.171471029520034790e-01,6.719810515642166138e-02,1.134347915649414062e-01
3.995220735669136047e-02,4.499080777168273926e-02,4.422073438763618469e-02
